CODIGO_ESTACION;NOMBRE_ESTACION;NUCLEO_CERCANIAS;TRAMO_HORARIO;VIAJEROS_SUBIDOS;VIAJEROS_BAJADOS
35702;DOCE DE OCTUBRE;MADRID;16:00 - 16:30;110;81
35702;DOCE DE OCTUBRE;MADRID;16:30 - 17:00;71;104
35702;DOCE DE OCTUBRE;MADRID;17:00 - 17:30;117;102
35702;DOCE DE OCTUBRE;MADRID;17:30 - 18:00;95;122
35702;DOCE DE OCTUBRE;MADRID;18:00 - 18:30;170;129
35702;DOCE DE OCTUBRE;MADRID;18:30 - 19:00;102;165
35702;DOCE DE OCTUBRE;MADRID;19:00 - 19:30;149;161
35702;DOCE DE OCTUBRE;MADRID;19:30 - 20:00;90;101
35702;DOCE DE OCTUBRE;MADRID;20:00 - 20:30;93;96
35702;DOCE DE OCTUBRE;MADRID;20:30 - 21:00;83;92
35702;DOCE DE OCTUBRE;MADRID;21:00 - 21:30;71;89
35702;DOCE DE OCTUBRE;MADRID;21:30 - 22:00;113;75
35702;DOCE DE OCTUBRE;MADRID;22:00 - 22:30;84;77
35702;DOCE DE OCTUBRE;MADRID;22:30 - 23:00;14;27
35702;DOCE DE OCTUBRE;MADRID;23:00 - 23:30;24;29
35702;DOCE DE OCTUBRE;MADRID;23:30 - 00:00;4;14
35703;ORCASITAS;MADRID;00:00 - 00:30;3;11
35703;ORCASITAS;MADRID;05:00 - 05:30;15;8
35703;ORCASITAS;MADRID;05:30 - 06:00;77;8
35703;ORCASITAS;MADRID;06:00 - 06:30;133;46
35703;ORCASITAS;MADRID;06:30 - 07:00;191;52
35703;ORCASITAS;MADRID;07:00 - 07:30;364;68
35703;ORCASITAS;MADRID;07:30 - 08:00;513;114
35703;ORCASITAS;MADRID;08:00 - 08:30;422;181
35703;ORCASITAS;MADRID;08:30 - 09:00;283;179
35703;ORCASITAS;MADRID;09:00 - 09:30;327;100
35703;ORCASITAS;MADRID;09:30 - 10:00;184;61
35703;ORCASITAS;MADRID;10:00 - 10:30;117;52
35703;ORCASITAS;MADRID;10:30 - 11:00;96;55
35703;ORCASITAS;MADRID;11:00 - 11:30;97;67
35703;ORCASITAS;MADRID;11:30 - 12:00;141;80
35703;ORCASITAS;MADRID;12:00 - 12:30;78;64
35703;ORCASITAS;MADRID;12:30 - 13:00;60;55
35703;ORCASITAS;MADRID;13:00 - 13:30;92;129
35703;ORCASITAS;MADRID;13:30 - 14:00;121;142
35703;ORCASITAS;MADRID;14:00 - 14:30;223;149
35703;ORCASITAS;MADRID;14:30 - 15:00;265;370
35703;ORCASITAS;MADRID;15:00 - 15:30;170;319
35703;ORCASITAS;MADRID;15:30 - 16:00;125;342
35703;ORCASITAS;MADRID;16:00 - 16:30;158;216
35703;ORCASITAS;MADRID;16:30 - 17:00;91;196
35703;ORCASITAS;MADRID;17:00 - 17:30;168;152
35703;ORCASITAS;MADRID;17:30 - 18:00;145;200
35703;ORCASITAS;MADRID;18:00 - 18:30;136;243
35703;ORCASITAS;MADRID;18:30 - 19:00;131;265
35703;ORCASITAS;MADRID;19:00 - 19:30;139;278
35703;ORCASITAS;MADRID;19:30 - 20:00;120;180
35703;ORCASITAS;MADRID;20:00 - 20:30;78;125
35703;ORCASITAS;MADRID;20:30 - 21:00;107;185
35703;ORCASITAS;MADRID;21:00 - 21:30;72;221
35703;ORCASITAS;MADRID;21:30 - 22:00;37;99
35703;ORCASITAS;MADRID;22:00 - 22:30;39;186
35703;ORCASITAS;MADRID;22:30 - 23:00;29;67
35703;ORCASITAS;MADRID;23:00 - 23:30;17;61
35703;ORCASITAS;MADRID;23:30 - 00:00;4;33
35704;PUENTE ALCOCER;MADRID;00:00 - 00:30;8;25
35704;PUENTE ALCOCER;MADRID;05:00 - 05:30;33;2
35704;PUENTE ALCOCER;MADRID;05:30 - 06:00;96;33
35704;PUENTE ALCOCER;MADRID;06:00 - 06:30;178;47
35704;PUENTE ALCOCER;MADRID;06:30 - 07:00;299;87
35704;PUENTE ALCOCER;MADRID;07:00 - 07:30;489;163
35704;PUENTE ALCOCER;MADRID;07:30 - 08:00;519;191
35704;PUENTE ALCOCER;MADRID;08:00 - 08:30;632;156
35704;PUENTE ALCOCER;MADRID;08:30 - 09:00;403;245
35704;PUENTE ALCOCER;MADRID;09:00 - 09:30;369;107
35704;PUENTE ALCOCER;MADRID;09:30 - 10:00;213;113
35704;PUENTE ALCOCER;MADRID;10:00 - 10:30;162;69
35704;PUENTE ALCOCER;MADRID;10:30 - 11:00;123;61
35704;PUENTE ALCOCER;MADRID;11:00 - 11:30;147;118
35704;PUENTE ALCOCER;MADRID;11:30 - 12:00;130;88
35704;PUENTE ALCOCER;MADRID;12:00 - 12:30;118;98
35704;PUENTE ALCOCER;MADRID;12:30 - 13:00;113;98
35704;PUENTE ALCOCER;MADRID;13:00 - 13:30;132;169
35704;PUENTE ALCOCER;MADRID;13:30 - 14:00;135;159
35704;PUENTE ALCOCER;MADRID;14:00 - 14:30;270;236
35704;PUENTE ALCOCER;MADRID;14:30 - 15:00;239;408
35704;PUENTE ALCOCER;MADRID;15:00 - 15:30;184;296
35704;PUENTE ALCOCER;MADRID;15:30 - 16:00;196;353
35704;PUENTE ALCOCER;MADRID;16:00 - 16:30;230;219
35704;PUENTE ALCOCER;MADRID;16:30 - 17:00;169;211
35704;PUENTE ALCOCER;MADRID;17:00 - 17:30;174;197
35704;PUENTE ALCOCER;MADRID;17:30 - 18:00;208;214
35704;PUENTE ALCOCER;MADRID;18:00 - 18:30;258;222
35704;PUENTE ALCOCER;MADRID;18:30 - 19:00;180;320
35704;PUENTE ALCOCER;MADRID;19:00 - 19:30;168;318
35704;PUENTE ALCOCER;MADRID;19:30 - 20:00;91;244
35704;PUENTE ALCOCER;MADRID;20:00 - 20:30;86;172
35704;PUENTE ALCOCER;MADRID;20:30 - 21:00;102;298
35704;PUENTE ALCOCER;MADRID;21:00 - 21:30;99;169
35704;PUENTE ALCOCER;MADRID;21:30 - 22:00;55;189
35704;PUENTE ALCOCER;MADRID;22:00 - 22:30;41;151
35704;PUENTE ALCOCER;MADRID;22:30 - 23:00;32;134
35704;PUENTE ALCOCER;MADRID;23:00 - 23:30;29;89
35704;PUENTE ALCOCER;MADRID;23:30 - 00:00;11;57
37001;VILLAVERDE ALTO;MADRID;00:00 - 00:30;21;51
37001;VILLAVERDE ALTO;MADRID;00:30 - 01:00;14;18
37001;VILLAVERDE ALTO;MADRID;05:00 - 05:30;26;100
37001;VILLAVERDE ALTO;MADRID;05:30 - 06:00;196;174
37001;VILLAVERDE ALTO;MADRID;06:00 - 06:30;499;450
37001;VILLAVERDE ALTO;MADRID;06:30 - 07:00;630;732
37001;VILLAVERDE ALTO;MADRID;07:00 - 07:30;1053;1059
37001;VILLAVERDE ALTO;MADRID;07:30 - 08:00;1152;1060
37001;VILLAVERDE ALTO;MADRID;08:00 - 08:30;1325;1435
37001;VILLAVERDE ALTO;MADRID;08:30 - 09:00;1006;1098
37001;VILLAVERDE ALTO;MADRID;09:00 - 09:30;924;738
37001;VILLAVERDE ALTO;MADRID;09:30 - 10:00;466;493
37001;VILLAVERDE ALTO;MADRID;10:00 - 10:30;443;473
37001;VILLAVERDE ALTO;MADRID;10:30 - 11:00;409;376
37001;VILLAVERDE ALTO;MADRID;11:00 - 11:30;386;368
37001;VILLAVERDE ALTO;MADRID;11:30 - 12:00;284;320
37001;VILLAVERDE ALTO;MADRID;12:00 - 12:30;552;504
37001;VILLAVERDE ALTO;MADRID;12:30 - 13:00;401;401
37001;VILLAVERDE ALTO;MADRID;13:00 - 13:30;542;550
37001;VILLAVERDE ALTO;MADRID;13:30 - 14:00;526;520
37001;VILLAVERDE ALTO;MADRID;14:00 - 14:30;892;881
37001;VILLAVERDE ALTO;MADRID;14:30 - 15:00;804;887
37001;VILLAVERDE ALTO;MADRID;15:00 - 15:30;1066;1184
37001;VILLAVERDE ALTO;MADRID;15:30 - 16:00;646;759
37001;VILLAVERDE ALTO;MADRID;16:00 - 16:30;841;796
37001;VILLAVERDE ALTO;MADRID;16:30 - 17:00;533;507
37001;VILLAVERDE ALTO;MADRID;17:00 - 17:30;739;701
37001;VILLAVERDE ALTO;MADRID;17:30 - 18:00;717;712
37001;VILLAVERDE ALTO;MADRID;18:00 - 18:30;998;937
37001;VILLAVERDE ALTO;MADRID;18:30 - 19:00;695;995
37001;VILLAVERDE ALTO;MADRID;19:00 - 19:30;1117;1071
37001;VILLAVERDE ALTO;MADRID;19:30 - 20:00;683;703
37001;VILLAVERDE ALTO;MADRID;20:00 - 20:30;735;841
37001;VILLAVERDE ALTO;MADRID;20:30 - 21:00;452;555
37001;VILLAVERDE ALTO;MADRID;21:00 - 21:30;573;702
37001;VILLAVERDE ALTO;MADRID;21:30 - 22:00;403;406
37001;VILLAVERDE ALTO;MADRID;22:00 - 22:30;312;438
37001;VILLAVERDE ALTO;MADRID;22:30 - 23:00;280;302
37001;VILLAVERDE ALTO;MADRID;23:00 - 23:30;173;199
37001;VILLAVERDE ALTO;MADRID;23:30 - 00:00;92;131
37002;GETAFE-CENTRO;MADRID;00:00 - 00:30;42;75
37002;GETAFE-CENTRO;MADRID;05:00 - 05:30;32;3
37002;GETAFE-CENTRO;MADRID;05:30 - 06:00;166;55
37002;GETAFE-CENTRO;MADRID;06:00 - 06:30;529;121
37002;GETAFE-CENTRO;MADRID;06:30 - 07:00;880;210
37002;GETAFE-CENTRO;MADRID;07:00 - 07:30;970;384
37002;GETAFE-CENTRO;MADRID;07:30 - 08:00;1389;652
37002;GETAFE-CENTRO;MADRID;08:00 - 08:30;1282;715
37002;GETAFE-CENTRO;MADRID;08:30 - 09:00;1005;641
37002;GETAFE-CENTRO;MADRID;09:00 - 09:30;752;451
37002;GETAFE-CENTRO;MADRID;09:30 - 10:00;364;308
37002;GETAFE-CENTRO;MADRID;10:00 - 10:30;326;281
37002;GETAFE-CENTRO;MADRID;10:30 - 11:00;288;289
37002;GETAFE-CENTRO;MADRID;11:00 - 11:30;336;209
37002;GETAFE-CENTRO;MADRID;11:30 - 12:00;331;253
37002;GETAFE-CENTRO;MADRID;12:00 - 12:30;253;268
37002;GETAFE-CENTRO;MADRID;12:30 - 13:00;341;324
37002;GETAFE-CENTRO;MADRID;13:00 - 13:30;343;375
37002;GETAFE-CENTRO;MADRID;13:30 - 14:00;383;399
37002;GETAFE-CENTRO;MADRID;14:00 - 14:30;698;549
37002;GETAFE-CENTRO;MADRID;14:30 - 15:00;703;705
37002;GETAFE-CENTRO;MADRID;15:00 - 15:30;474;705
37002;GETAFE-CENTRO;MADRID;15:30 - 16:00;424;675
37002;GETAFE-CENTRO;MADRID;16:00 - 16:30;308;514
37002;GETAFE-CENTRO;MADRID;16:30 - 17:00;323;407
37002;GETAFE-CENTRO;MADRID;17:00 - 17:30;308;406
37002;GETAFE-CENTRO;MADRID;17:30 - 18:00;444;502
37002;GETAFE-CENTRO;MADRID;18:00 - 18:30;459;771
37002;GETAFE-CENTRO;MADRID;18:30 - 19:00;471;946
37002;GETAFE-CENTRO;MADRID;19:00 - 19:30;479;768
37002;GETAFE-CENTRO;MADRID;19:30 - 20:00;394;787
37002;GETAFE-CENTRO;MADRID;20:00 - 20:30;253;584
37002;GETAFE-CENTRO;MADRID;20:30 - 21:00;322;609
37002;GETAFE-CENTRO;MADRID;21:00 - 21:30;390;579
37002;GETAFE-CENTRO;MADRID;21:30 - 22:00;200;246
37002;GETAFE-CENTRO;MADRID;22:00 - 22:30;229;570
37002;GETAFE-CENTRO;MADRID;22:30 - 23:00;107;368
37002;GETAFE-CENTRO;MADRID;23:00 - 23:30;99;242
37002;GETAFE-CENTRO;MADRID;23:30 - 00:00;63;154
37010;LAS MARGARITAS;MADRID;00:00 - 00:30;30;71
37010;LAS MARGARITAS;MADRID;05:00 - 05:30;34;0
37010;LAS MARGARITAS;MADRID;05:30 - 06:00;106;7
37010;LAS MARGARITAS;MADRID;06:00 - 06:30;163;16
37010;LAS MARGARITAS;MADRID;06:30 - 07:00;402;21
37010;LAS MARGARITAS;MADRID;07:00 - 07:30;537;48
37010;LAS MARGARITAS;MADRID;07:30 - 08:00;670;72
37010;LAS MARGARITAS;MADRID;08:00 - 08:30;695;267
37010;LAS MARGARITAS;MADRID;08:30 - 09:00;372;845
37010;LAS MARGARITAS;MADRID;09:00 - 09:30;376;266
37010;LAS MARGARITAS;MADRID;09:30 - 10:00;151;232
37010;LAS MARGARITAS;MADRID;10:00 - 10:30;147;150
37010;LAS MARGARITAS;MADRID;10:30 - 11:00;139;178
37010;LAS MARGARITAS;MADRID;11:00 - 11:30;125;75
37010;LAS MARGARITAS;MADRID;11:30 - 12:00;141;129
37010;LAS MARGARITAS;MADRID;12:00 - 12:30;171;270
37010;LAS MARGARITAS;MADRID;12:30 - 13:00;285;188
37010;LAS MARGARITAS;MADRID;13:00 - 13:30;185;176
37010;LAS MARGARITAS;MADRID;13:30 - 14:00;199;238
37010;LAS MARGARITAS;MADRID;14:00 - 14:30;588;434
37010;LAS MARGARITAS;MADRID;14:30 - 15:00;384;344
37010;LAS MARGARITAS;MADRID;15:00 - 15:30;339;349
37010;LAS MARGARITAS;MADRID;15:30 - 16:00;299;412
37010;LAS MARGARITAS;MADRID;16:00 - 16:30;345;327
37010;LAS MARGARITAS;MADRID;16:30 - 17:00;229;170
37010;LAS MARGARITAS;MADRID;17:00 - 17:30;201;213
37010;LAS MARGARITAS;MADRID;17:30 - 18:00;365;342
37010;LAS MARGARITAS;MADRID;18:00 - 18:30;361;298
37010;LAS MARGARITAS;MADRID;18:30 - 19:00;189;419
37010;LAS MARGARITAS;MADRID;19:00 - 19:30;307;354
37010;LAS MARGARITAS;MADRID;19:30 - 20:00;339;366
37010;LAS MARGARITAS;MADRID;20:00 - 20:30;228;298
37010;LAS MARGARITAS;MADRID;20:30 - 21:00;181;319
37010;LAS MARGARITAS;MADRID;21:00 - 21:30;171;329
37010;LAS MARGARITAS;MADRID;21:30 - 22:00;80;276
37010;LAS MARGARITAS;MADRID;22:00 - 22:30;75;226
37010;LAS MARGARITAS;MADRID;22:30 - 23:00;50;133
37010;LAS MARGARITAS;MADRID;23:00 - 23:30;64;55
37010;LAS MARGARITAS;MADRID;23:30 - 00:00;9;54
37011;GETAFE-SECTOR 3;MADRID;00:00 - 00:30;0;13
37011;GETAFE-SECTOR 3;MADRID;05:00 - 05:30;13;0
37011;GETAFE-SECTOR 3;MADRID;05:30 - 06:00;59;17
37011;GETAFE-SECTOR 3;MADRID;06:00 - 06:30;37;8
37011;GETAFE-SECTOR 3;MADRID;06:30 - 07:00;114;10
37011;GETAFE-SECTOR 3;MADRID;07:00 - 07:30;253;19
37011;GETAFE-SECTOR 3;MADRID;07:30 - 08:00;256;23
37011;GETAFE-SECTOR 3;MADRID;08:00 - 08:30;305;23
37011;GETAFE-SECTOR 3;MADRID;08:30 - 09:00;105;27
37011;GETAFE-SECTOR 3;MADRID;09:00 - 09:30;135;36
37011;GETAFE-SECTOR 3;MADRID;09:30 - 10:00;51;4
37011;GETAFE-SECTOR 3;MADRID;10:00 - 10:30;62;17
37011;GETAFE-SECTOR 3;MADRID;10:30 - 11:00;14;1
37011;GETAFE-SECTOR 3;MADRID;11:00 - 11:30;42;9
37011;GETAFE-SECTOR 3;MADRID;11:30 - 12:00;19;17
37011;GETAFE-SECTOR 3;MADRID;12:00 - 12:30;29;24
37011;GETAFE-SECTOR 3;MADRID;12:30 - 13:00;13;23
37011;GETAFE-SECTOR 3;MADRID;13:00 - 13:30;24;21
37011;GETAFE-SECTOR 3;MADRID;13:30 - 14:00;23;35
37011;GETAFE-SECTOR 3;MADRID;14:00 - 14:30;35;42
37011;GETAFE-SECTOR 3;MADRID;14:30 - 15:00;58;109
37011;GETAFE-SECTOR 3;MADRID;15:00 - 15:30;26;119
37011;GETAFE-SECTOR 3;MADRID;15:30 - 16:00;30;94
37011;GETAFE-SECTOR 3;MADRID;16:00 - 16:30;38;120
37011;GETAFE-SECTOR 3;MADRID;16:30 - 17:00;34;72
37011;GETAFE-SECTOR 3;MADRID;17:00 - 17:30;32;47
37011;GETAFE-SECTOR 3;MADRID;17:30 - 18:00;20;64
37011;GETAFE-SECTOR 3;MADRID;18:00 - 18:30;36;102
37011;GETAFE-SECTOR 3;MADRID;18:30 - 19:00;23;137
37011;GETAFE-SECTOR 3;MADRID;19:00 - 19:30;12;134
37011;GETAFE-SECTOR 3;MADRID;19:30 - 20:00;23;106
37011;GETAFE-SECTOR 3;MADRID;20:00 - 20:30;9;59
37011;GETAFE-SECTOR 3;MADRID;20:30 - 21:00;6;72
37011;GETAFE-SECTOR 3;MADRID;21:00 - 21:30;11;58
37011;GETAFE-SECTOR 3;MADRID;21:30 - 22:00;9;43
37011;GETAFE-SECTOR 3;MADRID;22:00 - 22:30;7;41
37011;GETAFE-SECTOR 3;MADRID;22:30 - 23:00;8;40
37011;GETAFE-SECTOR 3;MADRID;23:00 - 23:30;2;8
37011;GETAFE-SECTOR 3;MADRID;23:30 - 00:00;7;25
37012;PARLA;MADRID;00:00 - 00:30;0;281
37012;PARLA;MADRID;05:00 - 05:30;137;0
37012;PARLA;MADRID;05:30 - 06:00;691;0
37012;PARLA;MADRID;06:00 - 06:30;992;58
37012;PARLA;MADRID;06:30 - 07:00;1234;101
37012;PARLA;MADRID;07:00 - 07:30;1943;176
37012;PARLA;MADRID;07:30 - 08:00;2329;193
37012;PARLA;MADRID;08:00 - 08:30;2064;286
37012;PARLA;MADRID;08:30 - 09:00;1360;216
37012;PARLA;MADRID;09:00 - 09:30;1213;197
37012;PARLA;MADRID;09:30 - 10:00;572;146
37012;PARLA;MADRID;10:00 - 10:30;576;148
37012;PARLA;MADRID;10:30 - 11:00;313;123
37012;PARLA;MADRID;11:00 - 11:30;459;130
37012;PARLA;MADRID;11:30 - 12:00;307;171
37012;PARLA;MADRID;12:00 - 12:30;276;295
37012;PARLA;MADRID;12:30 - 13:00;330;257
37012;PARLA;MADRID;13:00 - 13:30;429;436
37012;PARLA;MADRID;13:30 - 14:00;368;377
37012;PARLA;MADRID;14:00 - 14:30;462;540
37012;PARLA;MADRID;14:30 - 15:00;511;885
37012;PARLA;MADRID;15:00 - 15:30;420;1033
37012;PARLA;MADRID;15:30 - 16:00;318;948
37012;PARLA;MADRID;16:00 - 16:30;361;669
37012;PARLA;MADRID;16:30 - 17:00;309;769
37012;PARLA;MADRID;17:00 - 17:30;378;733
37012;PARLA;MADRID;17:30 - 18:00;186;256
37012;PARLA;MADRID;18:00 - 18:30;411;1135
37012;PARLA;MADRID;18:30 - 19:00;280;1141
37012;PARLA;MADRID;19:00 - 19:30;251;1022
37012;PARLA;MADRID;19:30 - 20:00;268;1639
37012;PARLA;MADRID;20:00 - 20:30;277;933
37012;PARLA;MADRID;20:30 - 21:00;250;931
37012;PARLA;MADRID;21:00 - 21:30;139;517
37012;PARLA;MADRID;21:30 - 22:00;114;714
37012;PARLA;MADRID;22:00 - 22:30;101;619
37012;PARLA;MADRID;22:30 - 23:00;46;497
37012;PARLA;MADRID;23:00 - 23:30;56;203
37012;PARLA;MADRID;23:30 - 00:00;17;52
60100;VILLAVERDE BAJO;MADRID;00:00 - 00:30;14;15
60100;VILLAVERDE BAJO;MADRID;05:00 - 05:30;47;8
60100;VILLAVERDE BAJO;MADRID;05:30 - 06:00;100;35
60100;VILLAVERDE BAJO;MADRID;06:00 - 06:30;335;86
60100;VILLAVERDE BAJO;MADRID;06:30 - 07:00;592;162
60100;VILLAVERDE BAJO;MADRID;07:00 - 07:30;1324;272
60100;VILLAVERDE BAJO;MADRID;07:30 - 08:00;913;229
60100;VILLAVERDE BAJO;MADRID;08:00 - 08:30;1429;290
60100;VILLAVERDE BAJO;MADRID;08:30 - 09:00;924;257
60100;VILLAVERDE BAJO;MADRID;09:00 - 09:30;707;160
60100;VILLAVERDE BAJO;MADRID;09:30 - 10:00;290;140
60100;VILLAVERDE BAJO;MADRID;10:00 - 10:30;289;96
60100;VILLAVERDE BAJO;MADRID;10:30 - 11:00;258;126
60100;VILLAVERDE BAJO;MADRID;11:00 - 11:30;254;158
60100;VILLAVERDE BAJO;MADRID;11:30 - 12:00;188;95
60100;VILLAVERDE BAJO;MADRID;12:00 - 12:30;281;254
60100;VILLAVERDE BAJO;MADRID;12:30 - 13:00;148;138
60100;VILLAVERDE BAJO;MADRID;13:00 - 13:30;219;335
60100;VILLAVERDE BAJO;MADRID;13:30 - 14:00;273;229
60100;VILLAVERDE BAJO;MADRID;14:00 - 14:30;439;410
60100;VILLAVERDE BAJO;MADRID;14:30 - 15:00;310;576
60100;VILLAVERDE BAJO;MADRID;15:00 - 15:30;387;641
60100;VILLAVERDE BAJO;MADRID;15:30 - 16:00;301;566
60100;VILLAVERDE BAJO;MADRID;16:00 - 16:30;365;514
60100;VILLAVERDE BAJO;MADRID;16:30 - 17:00;255;293
60100;VILLAVERDE BAJO;MADRID;17:00 - 17:30;297;547
60100;VILLAVERDE BAJO;MADRID;17:30 - 18:00;292;498
60100;VILLAVERDE BAJO;MADRID;18:00 - 18:30;328;607
60100;VILLAVERDE BAJO;MADRID;18:30 - 19:00;246;810
60100;VILLAVERDE BAJO;MADRID;19:00 - 19:30;305;638
60100;VILLAVERDE BAJO;MADRID;19:30 - 20:00;261;537
60100;VILLAVERDE BAJO;MADRID;20:00 - 20:30;230;599
60100;VILLAVERDE BAJO;MADRID;20:30 - 21:00;97;381
60100;VILLAVERDE BAJO;MADRID;21:00 - 21:30;149;490
60100;VILLAVERDE BAJO;MADRID;21:30 - 22:00;126;225
60100;VILLAVERDE BAJO;MADRID;22:00 - 22:30;83;312
60100;VILLAVERDE BAJO;MADRID;22:30 - 23:00;85;272
60100;VILLAVERDE BAJO;MADRID;23:00 - 23:30;81;187
60100;VILLAVERDE BAJO;MADRID;23:30 - 00:00;28;105
60101;SAN CRISTOBAL INDUSTRIAL;MADRID;00:00 - 00:30;0;13
60101;SAN CRISTOBAL INDUSTRIAL;MADRID;05:30 - 06:00;23;9
60101;SAN CRISTOBAL INDUSTRIAL;MADRID;06:00 - 06:30;25;5
60101;SAN CRISTOBAL INDUSTRIAL;MADRID;06:30 - 07:00;48;24
60101;SAN CRISTOBAL INDUSTRIAL;MADRID;07:00 - 07:30;72;19
60101;SAN CRISTOBAL INDUSTRIAL;MADRID;07:30 - 08:00;87;83
60101;SAN CRISTOBAL INDUSTRIAL;MADRID;08:00 - 08:30;77;37
60101;SAN CRISTOBAL INDUSTRIAL;MADRID;08:30 - 09:00;69;163
60101;SAN CRISTOBAL INDUSTRIAL;MADRID;09:00 - 09:30;61;31
60101;SAN CRISTOBAL INDUSTRIAL;MADRID;09:30 - 10:00;15;27
60101;SAN CRISTOBAL INDUSTRIAL;MADRID;10:00 - 10:30;15;11
60101;SAN CRISTOBAL INDUSTRIAL;MADRID;10:30 - 11:00;13;6
60101;SAN CRISTOBAL INDUSTRIAL;MADRID;11:00 - 11:30;16;17
60101;SAN CRISTOBAL INDUSTRIAL;MADRID;11:30 - 12:00;17;28
60101;SAN CRISTOBAL INDUSTRIAL;MADRID;12:00 - 12:30;32;15
60101;SAN CRISTOBAL INDUSTRIAL;MADRID;12:30 - 13:00;27;9
60101;SAN CRISTOBAL INDUSTRIAL;MADRID;13:00 - 13:30;22;15
60101;SAN CRISTOBAL INDUSTRIAL;MADRID;13:30 - 14:00;29;33
60101;SAN CRISTOBAL INDUSTRIAL;MADRID;14:00 - 14:30;38;19
60101;SAN CRISTOBAL INDUSTRIAL;MADRID;14:30 - 15:00;52;82
60101;SAN CRISTOBAL INDUSTRIAL;MADRID;15:00 - 15:30;38;42
60101;SAN CRISTOBAL INDUSTRIAL;MADRID;15:30 - 16:00;24;91
60101;SAN CRISTOBAL INDUSTRIAL;MADRID;16:00 - 16:30;29;45
60101;SAN CRISTOBAL INDUSTRIAL;MADRID;16:30 - 17:00;33;76
60101;SAN CRISTOBAL INDUSTRIAL;MADRID;17:00 - 17:30;107;37
60101;SAN CRISTOBAL INDUSTRIAL;MADRID;17:30 - 18:00;25;20
60101;SAN CRISTOBAL INDUSTRIAL;MADRID;18:00 - 18:30;44;60
60101;SAN CRISTOBAL INDUSTRIAL;MADRID;18:30 - 19:00;38;62
60101;SAN CRISTOBAL INDUSTRIAL;MADRID;19:00 - 19:30;51;27
60101;SAN CRISTOBAL INDUSTRIAL;MADRID;19:30 - 20:00;28;51
60101;SAN CRISTOBAL INDUSTRIAL;MADRID;20:00 - 20:30;27;77
60101;SAN CRISTOBAL INDUSTRIAL;MADRID;20:30 - 21:00;5;2
60101;SAN CRISTOBAL INDUSTRIAL;MADRID;21:00 - 21:30;19;23
60101;SAN CRISTOBAL INDUSTRIAL;MADRID;21:30 - 22:00;31;35
60101;SAN CRISTOBAL INDUSTRIAL;MADRID;22:00 - 22:30;13;31
60101;SAN CRISTOBAL INDUSTRIAL;MADRID;22:30 - 23:00;32;46
60101;SAN CRISTOBAL INDUSTRIAL;MADRID;23:00 - 23:30;6;1
60101;SAN CRISTOBAL INDUSTRIAL;MADRID;23:30 - 00:00;5;35
60102;GETAFE-INDUSTRIAL;MADRID;00:00 - 00:30;0;21
60102;GETAFE-INDUSTRIAL;MADRID;05:30 - 06:00;20;37
60102;GETAFE-INDUSTRIAL;MADRID;06:00 - 06:30;28;60
60102;GETAFE-INDUSTRIAL;MADRID;06:30 - 07:00;33;113
60102;GETAFE-INDUSTRIAL;MADRID;07:00 - 07:30;17;60
60102;GETAFE-INDUSTRIAL;MADRID;07:30 - 08:00;15;255
60102;GETAFE-INDUSTRIAL;MADRID;08:00 - 08:30;10;137
60102;GETAFE-INDUSTRIAL;MADRID;08:30 - 09:00;8;137
60102;GETAFE-INDUSTRIAL;MADRID;09:00 - 09:30;5;64
60102;GETAFE-INDUSTRIAL;MADRID;09:30 - 10:00;18;42
60102;GETAFE-INDUSTRIAL;MADRID;10:00 - 10:30;9;15
60102;GETAFE-INDUSTRIAL;MADRID;10:30 - 11:00;12;12
60102;GETAFE-INDUSTRIAL;MADRID;11:00 - 11:30;10;15
60102;GETAFE-INDUSTRIAL;MADRID;11:30 - 12:00;3;16
60102;GETAFE-INDUSTRIAL;MADRID;12:00 - 12:30;12;10
60102;GETAFE-INDUSTRIAL;MADRID;12:30 - 13:00;12;14
60102;GETAFE-INDUSTRIAL;MADRID;13:00 - 13:30;21;25
60102;GETAFE-INDUSTRIAL;MADRID;13:30 - 14:00;27;21
60102;GETAFE-INDUSTRIAL;MADRID;14:00 - 14:30;74;53
60102;GETAFE-INDUSTRIAL;MADRID;14:30 - 15:00;15;11
60102;GETAFE-INDUSTRIAL;MADRID;15:00 - 15:30;87;13
60102;GETAFE-INDUSTRIAL;MADRID;15:30 - 16:00;67;17
60102;GETAFE-INDUSTRIAL;MADRID;16:00 - 16:30;43;4
60102;GETAFE-INDUSTRIAL;MADRID;16:30 - 17:00;45;22
60102;GETAFE-INDUSTRIAL;MADRID;17:00 - 17:30;158;11
60102;GETAFE-INDUSTRIAL;MADRID;17:30 - 18:00;67;12
60102;GETAFE-INDUSTRIAL;MADRID;18:00 - 18:30;178;37
60102;GETAFE-INDUSTRIAL;MADRID;18:30 - 19:00;43;12
60102;GETAFE-INDUSTRIAL;MADRID;19:00 - 19:30;68;18
60102;GETAFE-INDUSTRIAL;MADRID;19:30 - 20:00;26;20
60102;GETAFE-INDUSTRIAL;MADRID;20:00 - 20:30;35;26
60102;GETAFE-INDUSTRIAL;MADRID;20:30 - 21:00;9;8
60102;GETAFE-INDUSTRIAL;MADRID;21:00 - 21:30;26;8
60102;GETAFE-INDUSTRIAL;MADRID;21:30 - 22:00;10;19
60102;GETAFE-INDUSTRIAL;MADRID;22:00 - 22:30;38;24
